Student_ID,City_ID,Course_ID,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completion_Status
"STU141085","CT003","C101",2,26,0.899,0,5.5,5,9,8,6,4,5,0.802,42.1,0.696,2,0.82,1,0,4.4,"Completed"
"STU141992","CT002","C104",9,23,0.828,2,14.5,2,9,7.4,5,5,5,0.58700000000000008,85,0.632,2,0.77,1,0,4.5,"Completed"
"STU142593","CT014","C102",5,19,0.66599999999999993,0,0.7,4,5,6.7,5,4,5,0.88,67.1,0.56700000000000006,2,0.7,1,0,3,"Not Completed"
"STU142801","CT004","C102",9,31,0.897,2,2.8,10,6,7.1,8,2,5,0.797,62.4,0.825,2,0.95,1,0,3.7,"Not Completed"
"STU142950","CT005","C102",6,29,0.263,3,5.1,6,9,7,6,4,5,0.848,70.4,0.48700000000000004,2,0.96,1,0,4.9,"Not Completed"
"STU143423","CT015","C103",5,17,0.396,2,1.6,2,5,6.8,6,4,5,0.619,81.1,0.539,2,1,1,0,4.8,"Completed"
"STU145358","CT010","C101",7,33,0.489,2,6,4,3,5.7,2,8,5,0.685,69.3,0.326,2,0.66,1,0,4.1,"Completed"
"STU145921","CT015","C102",7,34,0.765,2,2.5,4,3,3.3,4,6,5,0.91,98.4,0.557,2,0.92,1,0,4.3,"Not Completed"
"STU146054","CT009","C105",9,41,0.715,2,5.5,1,6,6.6,4,6,5,0.778,90.2,0.535,2,0.68,1,0,3,"Not Completed"
"STU147585","CT015","C104",5,24,0.523,1,2.7,5,4,5.7,7,3,5,0.542,62.7,0.634,2,0.28,1,0,2.9,"Not Completed"
"STU147861","CT007","C104",3,13,0.535,4,2.8,20,2,4.9,4,6,5,0.593,50.8,0.452,2,0.55,1,0,4.3,"Not Completed"
"STU148197","CT014","C105",7,30,0.315,2,2.8,2,7,3.9,3,7,5,0.794,86.9,0.33399999999999996,2,1,1,0,4.5,"Completed"
"STU148485","CT009","C108",3,41,0.889,2,1.7,17,8,5.7,5,5,5,0.83400000000000007,75,0.649,2,1,1,0,4.1,"Completed"
"STU150468","CT011","C105",5,32,0.79599999999999993,5,6.7,3,6,6.4,5,5,5,0.696,49.6,0.604,2,0.73,1,0,4.6,"Completed"
"STU151720","CT009","C104",4,30,0.816,1,3.4,1,5,4.7,3,7,5,0.80799999999999994,52.9,0.49200000000000005,2,0.9,1,0,4.8,"Not Completed"
"STU152437","CT006","C103",2,45,0.67299999999999993,1,1.9,10,8,7.3,7,3,5,0.713,66.2,0.68900000000000006,2,0.43,1,0,3.1,"Completed"
"STU152461","CT013","C104",5,30,0.425,3,9.4,25,6,5.3,6,4,5,0.809,87.5,0.552,2,0.5,1,0,4,"Completed"
"STU154060","CT008","C104",8,34,0.588,2,5.5,2,4,4.4,7,3,5,0.679,82.8,0.667,2,0.78,1,0,4.5,"Not Completed"
"STU155574","CT012","C107",4,45,0.47,3,22.4,3,7,7.8,5,5,5,0.83200000000000007,65.9,0.49700000000000005,2,0.44,1,0,3.4,"Completed"
"STU155852","CT002","C105",3,44,0.444,6,1.5,1,11,8.4,5,5,5,0.883,75.4,0.493,2,1,1,0,3.2,"Completed"
"STU156705","CT007","C101",3,9,0.657,2,7.9,4,5,4.9,5,5,5,0.696,72.1,0.56600000000000006,2,0.95,1,0,4.8,"Not Completed"
"STU156917","CT012","C104",5,22,0.462,1,1.8,5,5,7.7,5,5,5,0.882,66.9,0.495,2,1,1,0,4.8,"Not Completed"
"STU157092","CT015","C106",5,32,0.642,1,1.6,5,6,8.6,7,3,5,0.96200000000000008,68.2,0.679,2,0.77,1,0,4.9,"Completed"
"STU158564","CT015","C102",9,44,0.629,2,12.8,8,5,3.9,7,3,5,0.83400000000000007,66.1,0.67299999999999993,2,0.6,1,0,4.5,"Not Completed"
"STU160105","CT011","C103",5,33,0.711,1,3,8,7,6,5,4,5,0.705,65.1,0.581,2,0.26,1,0,4.8,"Not Completed"
"STU161083","CT012","C107",4,37,0.674,0,7.7,19,4,5,3,7,5,0.752,72.8,0.452,2,0.36,1,0,3.1,"Completed"
"STU162772","CT003","C103",3,41,0.927,4,3.6,1,4,4.1,4,6,5,0.505,47.4,0.588,2,1,1,0,4,"Completed"
"STU163633","CT007","C106",3,42,0.595,6,3.8,13,6,5,3,7,5,0.507,82.9,0.43,2,0.42,1,0,3.8,"Completed"
"STU163660","CT007","C106",7,36,0.831,2,3.9,2,6,6.8,4,6,5,0.597,73.9,0.568,2,0.76,1,0,3.9,"Completed"
"STU165025","CT014","C101",11,43,0.93900000000000006,4,5.9,9,3,7.5,3,7,5,0.596,65.9,0.542,2,0.65,1,0,4.6,"Completed"
"STU165234","CT007","C103",3,40,0.71400000000000008,5,1.9,3,6,6.4,5,5,5,1,62.9,0.581,2,0.41,1,0,3.7,"Not Completed"
"STU165473","CT006","C103",3,38,0.499,4,9.3,5,6,5.6,3,7,5,0.804,78.4,0.39399999999999996,2,0.89,1,0,3.6,"Not Completed"
"STU166340","CT012","C104",4,31,0.782,3,8.8,4,2,4.4,2,8,5,0.62,59,0.423,2,0.42,1,0,4.3,"Not Completed"
"STU166932","CT013","C103",5,36,0.86900000000000011,3,10.3,6,6,8.3,7,3,5,0.78,84.1,0.7659999999999999,2,0.51,1,0,4.2,"Not Completed"
"STU167976","CT015","C102",4,39,0.94400000000000006,3,6.7,2,7,8.7,6,4,5,0.752,90.7,0.736,2,0.4,1,0,3.5,"Completed"
"STU169252","CT014","C102",4,48,0.616,1,5.8,4,8,5.5,6,4,5,0.748,59.2,0.605,2,0.74,1,0,2.9,"Completed"
"STU172517","CT007","C101",5,54,0.687,1,1.2,10,5,6,6,4,5,0.818,84.2,0.643,2,0.55,1,0,4.6,"Not Completed"
"STU173493","CT001","C108",6,30,0.45,3,1.1,2,7,5.8,6,4,5,0.7390000000000001,84.2,0.56,2,0.82,1,0,3.4,"Completed"
"STU173991","CT007","C101",6,24,0.44,2,12.8,1,5,5.4,4,6,5,0.696,89.6,0.439,2,0.84,1,0,4.3,"Completed"
"STU174148","CT008","C104",4,31,0.578,0,2.5,4,4,5.4,4,6,5,0.657,63,0.474,2,0.53,1,0,4.5,"Not Completed"
"STU174912","CT007","C104",6,45,0.237,3,8.9,1,8,7.5,4,6,5,0.74900000000000011,56.7,0.35100000000000003,2,0.77,1,0,3.5,"Not Completed"
"STU175520","CT004","C101",4,62,0.503,3,4.5,1,4,4.7,8,2,5,0.795,64,0.688,2,0.47,1,0,4,"Completed"
"STU175830","CT010","C103",7,26,0.612,1,2.8,16,2,4.2,4,6,5,0.769,75,0.49200000000000005,2,0.9,1,0,4.5,"Not Completed"
"STU175853","CT012","C105",5,25,0.843,3,8.2,5,8,6.3,3,7,5,0.82900000000000007,78.7,0.514,2,0.91,1,0,4.2,"Not Completed"
"STU176218","CT001","C103",8,44,0.74900000000000011,2,4.7,6,6,5.5,6,4,5,0.802,82.4,0.66299999999999992,2,0.84,1,0,3.4,"Completed"
"STU176504","CT014","C106",5,45,0.469,1,4.1,11,3,7.2,4,6,5,0.93299999999999994,68.6,0.439,2,0.69,1,0,3.8,"Not Completed"
"STU178432","CT015","C103",4,36,0.81,1,10.1,19,3,3.3,3,6,5,0.753,78.8,0.503,2,0.89,1,0,3.6,"Completed"
"STU178902","CT013","C108",4,32,0.84900000000000009,4,8.6,3,3,7.7,6,4,5,0.77,73.9,0.69400000000000006,2,0.51,1,0,4.9,"Completed"
"STU183603","CT004","C104",7,56,0.374,1,15.7,1,4,8.6,5,5,5,0.652,72.6,0.467,2,0.6,1,0,3.7,"Completed"
"STU183993","CT003","C108",4,16,0.345,1,3.3,6,4,6.3,5,5,5,0.74400000000000011,64.5,0.45299999999999996,2,0.41,1,0,4.8,"Not Completed"
"STU184082","CT004","C102",3,53,0.536,2,1.6,1,7,6.7,4,5,5,0.792,73.3,0.46399999999999997,2,0.52,1,0,3.4,"Not Completed"
"STU185242","CT009","C105",6,25,0.648,4,1.7,3,7,7.7,6,4,5,0.67599999999999993,67.1,0.62,2,0.94,1,0,4.1,"Completed"
"STU186292","CT010","C101",4,31,0.41600000000000004,2,11.1,3,4,7.3,7,3,5,0.868,64.8,0.598,2,0.89,1,0,4.6,"Not Completed"
"STU189174","CT014","C104",6,36,0.812,1,5.2,2,5,6.2,2,8,5,0.627,75,0.442,2,0.89,1,0,4.2,"Not Completed"
"STU189294","CT011","C106",5,25,0.408,3,4.2,7,6,9,5,5,5,0.92,69.7,0.478,2,0.74,1,0,4.6,"Not Completed"
"STU189366","CT006","C101",3,42,0.445,2,3.4,11,6,5.3,4,6,5,0.863,64.9,0.428,2,0.73,1,0,3.6,"Completed"
"STU189788","CT011","C105",3,31,0.65,2,2.1,19,6,5.5,4,5,5,0.629,43.7,0.49,2,0.69,1,0,3.3,"Not Completed"
"STU190089","CT008","C101",8,36,0.84400000000000008,0,9.7,3,6,6.7,4,5,5,1,64.8,0.568,2,0.86,1,0,4.9,"Completed"
"STU191486","CT009","C101",6,53,0.727,4,1.3,2,9,9.9,9,1,5,0.9840000000000001,66.8,0.828,2,0.71,1,0,3.5,"Not Completed"
"STU193354","CT002","C105",4,13,0.37,2,0.6,9,4,4,1,9,5,0.74400000000000011,75.7,0.22699999999999998,2,0.59,1,0,4.6,"Completed"
"STU193375","CT014","C107",8,32,0.506,2,9.8,2,7,10,6,4,5,0.845,78.3,0.57600000000000007,2,0.57,1,0,3.9,"Completed"
"STU194223","CT004","C106",1,34,0.758,2,14.7,6,3,3,4,6,5,0.645,46.9,0.529,2,0.42,1,0,3.8,"Completed"
"STU194500","CT014","C101",4,33,0.784,3,1.8,2,7,6,6,4,5,0.764,55.7,0.662,2,1,1,0,4.4,"Completed"
"STU194669","CT006","C107",4,42,0.58700000000000008,1,4.2,1,4,8.3,6,4,5,0.618,58.6,0.595,2,0.39,1,0,3.3,"Completed"
"STU195237","CT006","C104",8,33,0.80299999999999994,3,5.5,6,13,6.9,6,4,5,0.884,69.9,0.67599999999999993,2,0.75,1,0,4.5,"Completed"
"STU196022","CT005","C104",4,47,0.42200000000000004,7,5.8,8,2,6.5,8,2,5,0.705,77.4,0.66599999999999993,2,0.67,1,0,2.8,"Completed"
"STU196212","CT007","C104",4,40,0.976,1,2.7,6,8,7.1,4,6,5,0.779,38.3,0.601,2,0.63,1,0,4.1,"Completed"
"STU196977","CT004","C104",5,26,0.635,3,3.8,1,2,2.9,3,7,5,0.885,81.1,0.44299999999999995,2,0.49,1,0,4.2,"Completed"
"STU197269","CT009","C106",7,24,0.311,1,13,20,6,4.3,2,8,5,0.64,68.4,0.263,2,0.35,1,0,2.7,"Completed"
"STU197567","CT015","C102",2,24,0.379,3,8.5,3,2,7.4,6,4,5,0.654,58.6,0.522,2,0.73,1,0,4,"Completed"
"STU199269","CT003","C108",5,27,0.17,0,5.2,8,5,8.3,5,5,5,0.77,71.2,0.395,2,0.51,1,0,4.3,"Completed"
"STU199708","CT010","C103",5,33,0.91099999999999992,2,9.7,2,6,8.2,7,3,5,0.57600000000000007,61.3,0.77,2,0.47,1,0,3.4,"Completed"
"STU104117","CT014","C104",7,27,0.71900000000000008,1,11.9,12,6,1.8,2,8,5,0.875,82.2,0.413,1,0.6,2,0,4.5,"Not Completed"
"STU128412","CT006","C108",7,35,0.28600000000000003,3,7.7,4,9,7.3,2,8,5,0.629,71.7,0.256,4,0.78,2,0,4.3,"Completed"
"STU151250","CT012","C102",5,33,0.727,1,12.8,1,2,6.5,2,8,5,1,57.6,0.40299999999999997,1,0.09,2,0,3.8,"Completed"
"STU153825","CT004","C107",6,35,0.93,2,3.1,4,9,8.1,2,8,5,0.975,74.1,0.483,4,0.39,2,0,4,"Not Completed"
"STU160396","CT006","C103",5,43,0.708,4,2,8,4,4.4,8,2,5,0.779,66.2,0.7609999999999999,3,0.79,2,0,4.4,"Completed"
"STU187448","CT002","C101",5,38,0.871,1,3.5,3,4,5.2,8,2,5,0.698,58.9,0.81400000000000006,3,0.52,2,0,3.4,"Not Completed"
"STU189818","CT007","C105",8,36,0.924,4,10.7,6,5,10,8,2,5,0.586,82.5,0.845,1,0.71,2,0,4.7,"Completed"
"STU199097","CT014","C102",8,20,0.607,5,5.4,14,12,6,9,1,5,0.706,100,0.802,3,0.75,2,0,4.2,"Not Completed"
"STU102989","CT001","C108",6,43,0.97,0,17.4,1,3,4.9,2,8,5,0.893,55.9,0.48700000000000004,3,1,2,0,4.6,"Completed"
"STU104917","CT013","C104",2,34,0.446,2,2.6,2,4,2.5,2,8,5,0.57100000000000006,69.7,0.311,2,0.43,2,0,3,"Not Completed"
"STU107866","CT009","C101",9,47,0.868,1,9.5,1,8,1.5,9,1,5,0.728,53.1,0.87,3,0.46,2,0,4.2,"Completed"
"STU109024","CT009","C101",4,15,0.66,1,8.1,1,3,6.5,2,8,5,0.875,77.4,0.39,1,0.85,2,0,3.5,"Completed"
"STU110181","CT003","C101",5,23,0.56,3,1.7,2,3,7.2,8,2,5,0.792,78.9,0.715,5,0.52,2,0,4.6,"Completed"
"STU111436","CT014","C102",7,47,0.76,6,8.1,2,12,8.9,8,2,5,0.845,71.2,0.782,5,0.93,2,0,4.2,"Completed"
"STU115900","CT005","C108",5,49,0.725,1,1.7,2,5,5.6,8,2,5,0.971,100,0.784,2,0.78,2,0,3.6,"Completed"
"STU118529","CT014","C108",7,47,0.67799999999999994,2,6.1,3,7,5.5,9,1,5,0.765,95.4,0.825,7,0.79,2,0,4,"Completed"
"STU118536","CT015","C102",5,28,0.89599999999999991,1,0.8,9,1,5.3,2,8,5,0.884,41.6,0.45399999999999996,5,0.9,2,0,3.5,"Not Completed"
"STU119003","CT008","C105",7,40,0.72900000000000009,5,5.4,8,9,4.1,8,2,5,0.71,70,0.77,3,0.37,2,0,2.6,"Not Completed"
"STU120034","CT008","C107",6,36,0.732,3,4.8,1,5,7.8,8,2,5,0.715,78,0.775,5,0.72,2,0,3.9,"Completed"
"STU121545","CT010","C101",5,34,0.48,3,5,9,10,8.6,8,2,5,0.703,56.9,0.677,4,0.85,2,0,4.2,"Completed"
"STU121832","CT010","C107",6,43,0.593,0,2.8,4,4,6.9,2,8,5,0.68,82.8,0.369,0,0.72,2,0,3.8,"Not Completed"
"STU122557","CT011","C106",5,39,0.746,1,6.1,14,9,5.8,8,2,5,0.774,79.9,0.78099999999999992,1,0.91,2,0,4.8,"Completed"
"STU122757","CT005","C104",2,31,0.54,2,1.3,22,6,6.1,2,8,5,0.67099999999999993,45.6,0.332,3,0.53,2,0,3.6,"Not Completed"
"STU125773","CT012","C104",3,13,0.35600000000000004,1,1.4,12,6,6,1,9,5,0.77599999999999991,40.4,0.205,1,0.68,2,0,4.3,"Not Completed"
"STU129602","CT006","C108",4,26,0.89,2,3.2,18,6,3.5,2,8,5,0.621,73.8,0.469,1,0.7,2,0,2.7,"Completed"
"STU130171","CT008","C107",4,32,0.395,2,6.5,3,3,4.4,2,7,5,0.85,50.6,0.284,2,0.63,2,0,4.8,"Not Completed"
"STU132874","CT010","C108",6,33,0.79599999999999993,6,1.2,2,12,8.5,2,8,5,0.632,31.4,0.414,1,0.82,2,0,4.3,"Not Completed"
"STU135051","CT008","C108",4,47,0.629,0,4.8,4,5,7.3,8,2,5,0.78299999999999992,56.3,0.728,0,0.9,2,0,3.3,"Not Completed"
"STU135559","CT001","C102",5,35,0.496,1,4.8,9,1,8,8,2,5,0.447,55.9,0.68099999999999994,2,0.56,2,0,3.9,"Completed"
"STU135868","CT011","C103",9,27,0.623,3,3.1,1,4,9.8,8,1,5,0.743,74.5,0.735,0,0.68,2,0,3.7,"Not Completed"
"STU136239","CT015","C102",5,29,0.596,7,7.7,2,3,5.9,10,0,5,0.528,80.4,0.84900000000000009,3,0.78,2,0,4.7,"Completed"
"STU137185","CT006","C105",7,14,0.78799999999999992,3,4.1,8,6,3.5,1,9,5,0.96700000000000008,64.4,0.368,2,0.71,2,0,4.9,"Not Completed"
"STU138597","CT012","C103",6,42,0.805,1,0.6,1,7,6.6,8,2,5,0.718,57.2,0.79,3,0.84,2,0,3.9,"Not Completed"
"STU140475","CT003","C108",8,39,0.778,4,10.7,8,2,6.7,2,8,5,0.512,57.8,0.42100000000000004,5,0.6,2,0,3.9,"Not Completed"
"STU141449","CT003","C104",5,21,0.308,4,6.4,15,7,7.1,8,2,5,0.782,95.6,0.636,1,0.7,2,0,3.5,"Completed"
"STU142171","CT008","C105",2,49,0.218,4,3,22,1,6.7,2,8,5,0.40700000000000003,48.4,0.22,1,0.85,2,0,4.5,"Not Completed"
"STU143740","CT008","C102",6,26,0.267,3,3.8,2,4,6.7,2,8,5,1,45.9,0.237,2,0.42,2,0,3.7,"Not Completed"
"STU144084","CT014","C104",8,70,0.523,3,7.8,9,2,5.9,1,9,5,0.73,69.1,0.278,2,0.86,2,0,4.8,"Not Completed"
"STU144413","CT006","C103",5,44,0.588,4,8,22,8,9.6,2,8,5,0.708,47,0.349,5,0.53,2,0,4.8,"Not Completed"
"STU146023","CT005","C101",5,40,0.436,4,7,2,4,9.8,8,2,5,0.831,66.4,0.66599999999999993,3,0.77,2,0,3.4,"Not Completed"
"STU146698","CT013","C101",4,46,0.445,5,5.3,5,0,5.8,9,1,5,0.752,96.9,0.74400000000000011,3,0.58,2,0,4.2,"Completed"
"STU146774","CT001","C108",6,23,0.688,3,3.4,2,7,9.7,2,8,5,0.68299999999999994,59.4,0.391,1,0.62,2,0,4.1,"Not Completed"
"STU148780","CT014","C102",2,38,0.58200000000000007,1,6.3,34,7,4.9,2,8,5,0.737,88.4,0.368,0,0.64,2,0,3.9,"Not Completed"
"STU150821","CT010","C103",6,30,0.792,3,1.4,1,1,9.9,2,8,5,0.732,88.2,0.441,3,1,2,0,4.3,"Not Completed"
"STU151697","CT002","C105",5,38,0.858,3,12.6,8,8,7.6,8,2,5,0.57100000000000006,70,0.815,0,0.91,2,0,4.8,"Completed"
"STU153387","CT006","C105",3,28,0.523,2,6.7,16,2,5.2,2,8,5,0.534,46.3,0.326,4,0.78,2,0,3.8,"Not Completed"
"STU153900","CT005","C101",5,39,0.293,1,8.7,3,9,5.6,2,8,5,0.522,55,0.25,2,0.86,2,0,3.8,"Completed"
"STU156018","CT013","C106",8,50,0.602,2,3.5,3,4,6,8,2,5,0.77,84.7,0.733,3,0.96,2,0,4.1,"Completed"
"STU159100","CT010","C104",9,41,0.547,2,3.1,3,6,6.7,2,8,5,0.915,42,0.332,4,1,2,0,3.4,"Not Completed"
"STU159538","CT002","C108",3,14,0.903,3,0.7,1,7,4.9,2,8,5,0.78099999999999992,66.9,0.47,0,0.68,2,0,3.6,"Not Completed"
"STU161275","CT013","C101",11,43,0.425,3,11.8,11,1,7.6,8,2,5,0.67099999999999993,65.3,0.66099999999999992,2,0.71,2,0,3.9,"Not Completed"
"STU163446","CT011","C106",6,32,0.49700000000000005,5,5.4,9,5,5.4,2,8,5,0.57100000000000006,56.9,0.32299999999999995,0,0.7,2,0,3,"Completed"
"STU164022","CT006","C101",2,37,0.899,1,5.1,24,8,4.6,2,8,5,0.805,43.3,0.456,1,0.4,2,0,3.4,"Not Completed"
"STU164709","CT005","C104",4,42,0.851,3,9.7,21,6,4.8,2,8,5,0.58,96.5,0.466,2,0.83,2,0,3.6,"Completed"
"STU164995","CT004","C103",2,55,0.703,1,5.6,4,5,8.9,2,8,5,0.633,82.1,0.40700000000000003,3,0.86,2,0,3.1,"Completed"
"STU166421","CT005","C101",2,18,0.353,2,1.1,2,9,5.8,2,8,5,0.623,69.2,0.278,1,0.56,2,0,3.6,"Not Completed"
"STU167707","CT004","C101",5,36,0.575,0,9.6,11,6,3.9,2,8,5,0.447,70,0.35600000000000004,3,0.8,2,0,3,"Not Completed"
"STU167777","CT013","C102",4,29,0.509,2,2.3,5,8,8.3,8,1,5,0.91599999999999993,83.1,0.7,2,0.54,2,0,4.2,"Not Completed"
"STU167811","CT006","C102",4,32,0.705,1,10.7,17,9,6.9,2,8,5,0.93299999999999994,63.3,0.39899999999999997,0,0.48,2,0,4.1,"Not Completed"
"STU169743","CT015","C107",7,48,0.603,3,13.9,1,6,8.1,8,2,5,0.87400000000000011,83,0.733,1,0.27,2,0,4,"Completed"
"STU170194","CT014","C108",10,52,0.498,1,14.6,10,9,6.2,8,2,5,0.754,73.7,0.691,2,0.74,2,0,4.6,"Not Completed"
"STU170380","CT006","C108",6,35,0.303,1,1.8,3,5,8.5,9,1,5,0.778,83.8,0.688,3,0.42,2,0,4.1,"Completed"
"STU170461","CT014","C102",5,41,0.66299999999999992,3,8,3,2,6.1,2,8,5,0.65799999999999992,62.3,0.38299999999999995,1,0.82,2,0,3.9,"Not Completed"
"STU174895","CT006","C106",4,28,0.866,1,4.5,21,5,4.5,2,8,5,0.83400000000000007,73.5,0.46,1,0.63,2,0,4.6,"Completed"
"STU175085","CT007","C105",5,45,0.76,2,9.1,8,8,8.6,2,7,5,0.852,82.3,0.42700000000000005,3,0.87,2,0,3.9,"Completed"
"STU180387","CT010","C101",4,44,0.509,4,1.4,5,6,8,2,8,5,0.867,70.3,0.33299999999999996,2,0.62,2,0,4.6,"Completed"
"STU181247","CT007","C103",1,26,0.77099999999999991,1,3,10,3,6.9,2,8,5,0.80099999999999993,59.1,0.419,4,0.87,2,0,4,"Completed"
"STU187821","CT015","C106",3,34,0.175,3,7.6,9,3,7.3,2,8,5,0.611,73.1,0.218,0,1,2,0,4.8,"Not Completed"
"STU188692","CT009","C102",9,45,0.653,0,6.7,4,9,6.6,2,8,5,0.792,56.2,0.376,2,0.93,2,0,4.8,"Not Completed"
"STU189911","CT006","C108",7,49,0.728,7,2,10,10,7,9,1,5,0.82400000000000007,93.4,0.841,2,0.89,2,0,3.2,"Completed"
"STU191301","CT015","C104",4,17,0.83200000000000007,2,1.3,21,5,6.5,2,8,5,0.51,58.4,0.44,2,1,2,0,4.9,"Not Completed"
"STU195892","CT005","C101",3,27,0.47200000000000003,0,1.3,18,4,6.1,2,8,5,0.71700000000000008,30.7,0.301,2,0.4,2,0,3.9,"Not Completed"
"STU196693","CT014","C101",3,41,0.42700000000000005,2,2,23,6,5.1,2,8,5,0.66099999999999992,73.3,0.306,0,0.61,2,0,4.2,"Completed"
"STU101610","CT005","C102",4,38,0.607,2,1.2,15,3,8,7,3,5,0.7390000000000001,60.7,0.66299999999999992,0,0.65,2,0,4.2,"Not Completed"
"STU102917","CT010","C108",5,36,0.54899999999999993,4,4.1,3,1,8.9,7,3,5,0.9,52.9,0.639,4,0.83,2,0,3.8,"Completed"
"STU105439","CT002","C106",6,37,0.586,2,2.9,6,4,8.2,7,3,5,0.66099999999999992,76.5,0.66299999999999992,4,0.51,2,0,4.4,"Not Completed"
"STU106385","CT007","C101",5,43,0.506,3,0.8,7,5,6.5,7,3,5,0.613,81.8,0.638,3,0.79,2,0,3.2,"Completed"
"STU108215","CT002","C101",5,52,0.375,1,4.4,5,3,7.1,7,3,5,0.895,56.7,0.58,2,0.95,2,0,3.3,"Not Completed"
"STU109173","CT006","C103",5,22,0.871,5,4.8,37,7,5.5,7,3,5,0.887,76.9,0.763,3,0.59,2,0,4.5,"Completed"
"STU109319","CT002","C105",3,36,0.742,1,7.6,5,9,6.6,7,3,5,0.846,77.3,0.718,1,0.88,2,0,3.3,"Completed"
"STU111288","CT004","C107",4,39,0.888,3,6.8,2,3,4.7,7,3,5,0.79299999999999993,29.2,0.746,2,0.66,2,0,4.5,"Completed"
"STU111883","CT001","C101",7,34,0.536,2,8.4,6,9,6.5,7,2,5,0.846,84,0.65,2,0.54,2,0,3.1,"Completed"
"STU112110","CT014","C104",5,46,0.455,5,0.7,2,5,10,7,3,5,1,68.1,0.613,5,0.4,2,0,3.4,"Not Completed"
"STU114571","CT004","C103",9,29,0.245,3,1.7,2,6,8.1,7,3,5,0.507,55.4,0.53299999999999992,1,1,2,0,2.9,"Not Completed"
"STU115881","CT001","C102",9,35,0.65799999999999992,2,7.7,1,3,9.5,7,3,5,0.83200000000000007,86.3,0.693,0,0.79,2,0,4.3,"Not Completed"
"STU116295","CT005","C104",6,42,0.92,2,7.7,5,5,5.8,7,2,5,0.91799999999999993,68.7,0.777,2,0.55,2,0,4.2,"Completed"
"STU117264","CT002","C102",7,48,0.716,2,1.2,11,10,7.4,7,3,5,0.605,78.8,0.71,2,0.64,2,0,4.7,"Completed"
"STU119079","CT010","C102",5,31,0.966,1,8.4,2,7,5.3,7,3,5,0.779,96.3,0.80599999999999994,3,0.5,2,0,4.9,"Completed"
"STU119538","CT009","C107",2,18,0.325,2,4.1,5,7,4.4,7,3,5,0.69700000000000006,60.5,0.564,2,0.54,2,0,3.7,"Completed"
"STU120321","CT012","C102",5,27,0.66299999999999992,3,1.5,1,7,7.4,7,3,5,0.723,69.1,0.687,2,0.97,2,0,3.8,"Completed"
"STU121166","CT010","C101",7,51,0.893,6,9.6,8,3,10,7,3,5,0.612,63.2,0.764,3,0.55,2,0,4.8,"Not Completed"
"STU123128","CT006","C101",3,41,0.341,3,0.8,23,4,7.1,7,3,5,0.659,59.4,0.569,2,0.97,2,0,4.2,"Completed"
"STU123721","CT013","C103",6,22,0.513,0,5.5,15,6,10,7,3,5,0.866,80.1,0.64,6,0.01,2,0,3.9,"Completed"
"STU123841","CT015","C104",4,41,0.915,3,2.4,3,7,2.3,7,3,5,0.772,76,0.778,2,0.98,2,0,4.8,"Completed"
"STU126421","CT010","C101",5,38,0.951,2,3.7,8,11,1.9,7,3,5,0.623,68.9,0.787,2,1,2,0,3.7,"Completed"
"STU126660","CT003","C108",5,37,0.35600000000000004,2,2.6,4,2,8.1,7,3,5,0.68099999999999994,64.5,0.57700000000000007,3,1,2,0,3.8,"Not Completed"
"STU127289","CT012","C103",4,34,0.293,2,0.9,3,5,6.7,7,3,5,0.785,66.9,0.556,2,0.58,2,0,4,"Completed"
"STU127310","CT008","C101",8,33,0.67,2,8.9,8,8,6,7,3,5,0.757,49,0.679,1,0.35,2,0,4.2,"Completed"
"STU129841","CT006","C103",4,35,0.733,5,1.9,24,5,9.1,7,3,5,0.82400000000000007,95.9,0.72400000000000009,5,0.77,2,0,4.1,"Not Completed"
"STU130742","CT008","C103",6,24,0.946,3,5.9,1,5,4.3,7,3,5,0.687,69.4,0.78599999999999992,1,0.98,2,0,4.9,"Completed"
"STU131705","CT008","C103",6,30,0.682,2,1,10,6,4.9,7,3,5,0.534,81.4,0.69900000000000007,3,0.6,2,0,4.4,"Not Completed"
"STU132552","CT009","C103",4,30,0.84400000000000008,5,9.8,1,7,7.1,7,3,5,0.804,66,0.748,0,0.68,2,0,3.8,"Completed"
"STU133691","CT007","C103",6,26,0.682,6,0.9,22,6,4.6,7,3,5,0.861,46,0.682,2,0.71,2,0,3.8,"Completed"
"STU135535","CT011","C108",7,31,0.88,2,1.1,4,4,10,7,3,5,0.68900000000000006,88.2,0.772,2,1,2,0,4.1,"Not Completed"
"STU136698","CT008","C102",7,57,0.748,4,3.2,12,2,6.4,7,3,5,0.662,81,0.722,4,0.73,2,0,4.6,"Not Completed"
"STU141333","CT001","C104",4,25,0.348,3,4.4,1,3,4.3,7,3,5,0.621,82.3,0.583,1,0.67,2,0,2.7,"Not Completed"
"STU141802","CT003","C106",6,43,0.789,0,8.7,9,5,0.8,7,3,5,0.655,71,0.732,4,0.54,2,0,3.2,"Completed"
"STU142273","CT005","C103",4,34,0.7659999999999999,4,11.1,2,4,6.2,7,3,5,0.395,51.4,0.71400000000000008,5,0.71,2,0,4.3,"Completed"
